1213,"Almería International Airport","Almeria","Spain","LEI","LEAM",36.84389877319336,-2.3701000213623047,70,1,"E","Europe/Madrid","airport","OurAirports"
1214,"Asturias Airport","Aviles","Spain","OVD","LEAS",43.5635986328125,-6.0346198081970215,416,1,"E","Europe/Madrid","airport","OurAirports"
1215,"Córdoba Airport","Cordoba","Spain","ODB","LEBA",37.84199905395508,-4.848879814147949,297,1,"E","Europe/Madrid","airport","OurAirports"
1216,"Bilbao Airport","Bilbao","Spain","BIO","LEBB",43.30110168457031,-2.9106099605560303,138,1,"E","Europe/Madrid","airport","OurAirports"
1218,"Barcelona International Airport","Barcelona","Spain","BCN","LEBL",41.297100067139,2.0784599781036,12,1,"E","Europe/Madrid","airport","OurAirports"
1219,"Badajoz Airport","Badajoz","Spain","BJZ","LEBZ",38.891300201416016,-6.8213300704956055,609,1,"E","Europe/Madrid","airport","OurAirports"
1220,"A Coruña Airport","La Coruna","Spain","LCG","LECO",43.302101135253906,-8.377260208129883,326,1,"E","Europe/Madrid","airport","OurAirports"
1221,"Armilla Air Base","Granada","Spain",\N,"LEGA",37.1332016,-3.63568997,2297,1,"E","Europe/Madrid","airport","OurAirports"
1222,"Girona Airport","Gerona","Spain","GRO","LEGE",41.901000977,2.7605500221,468,1,"E","Europe/Madrid","airport","OurAirports"
1223,"Federico Garcia Lorca Airport","Granada","Spain","GRX","LEGR",37.18870162963867,-3.777359962463379,1860,1,"E","Europe/Madrid","airport","OurAirports"
1224,"Getafe Air Base","Madrid","Spain",\N,"LEGT",40.29410171508789,-3.723829984664917,2031,1,"E","Europe/Madrid","airport","OurAirports"
1225,"Ibiza Airport","Ibiza","Spain","IBZ","LEIB",38.872898101800004,1.3731199502899998,24,1,"E","Europe/Madrid","airport","OurAirports"
1226,"Jerez Airport","Jerez","Spain","XRY","LEJR",36.744598388671875,-6.060110092163086,93,1,"E","Europe/Madrid","airport","OurAirports"
1227,"San Javier Airport","Murcia","Spain","MJV","LELC",37.775001525878906,-0.8123890161514282,11,1,"E","Europe/Madrid","airport","OurAirports"
1229,"Adolfo Suárez Madrid–Barajas Airport","Madrid","Spain","MAD","LEMD",40.471926,-3.56264,1998,1,"E","Europe/Madrid","airport","OurAirports"
1230,"Málaga Airport","Malaga","Spain","AGP","LEMG",36.67490005493164,-4.499110221862793,53,1,"E","Europe/Madrid","airport","OurAirports"
1231,"Menorca Airport","Menorca","Spain","MAH","LEMH",39.86259841918945,4.218649864196777,302,1,"E","Europe/Madrid","airport","OurAirports"
1232,"Moron Air Base","Sevilla","Spain","OZP","LEMO",37.17490005493164,-5.615940093994141,285,1,"E","Europe/Madrid","airport","OurAirports"
1233,"Ocaña Airport","Ocana","Spain",\N,"LEOC",39.9375,-3.5033299922943115,2405,1,"E","Europe/Madrid","airport","OurAirports"
1234,"Pamplona Airport","Pamplona","Spain","PNA","LEPP",42.77000045776367,-1.6463299989700317,1504,1,"E","Europe/Madrid","airport","OurAirports"
1235,"Alcantarilla Air Base","Murcia","Spain",\N,"LERI",37.951099,-1.23032,250,1,"E","Europe/Madrid","airport","OurAirports"
1236,"Reus Air Base","Reus","Spain","REU","LERS",41.14739990234375,1.1671700477600098,233,1,"E","Europe/Madrid","airport","OurAirports"
1237,"Rota Naval Station Airport","Rota","Spain",\N,"LERT",36.645198822,-6.34946012497,86,1,"E","Europe/Madrid","airport","OurAirports"
1238,"Salamanca Airport","Salamanca","Spain","SLM","LESA",40.95209884643555,-5.501989841461182,2595,1,"E","Europe/Madrid","airport","OurAirports"
1239,"Son Bonet Airport","Son Bonet","Spain",\N,"LESB",39.598899841308594,2.70278000831604,157,1,"E","Europe/Madrid","airport","OurAirports"
1241,"San Luis Airport","San Luis","Spain",\N,"LESL",39.86220169067383,4.25832986831665,197,1,"E","Europe/Madrid","airport","OurAirports"
1242,"San Sebastian Airport","San Sebastian","Spain","EAS","LESO",43.35649871826172,-1.7906099557876587,16,1,"E","Europe/Madrid","airport","OurAirports"
1243,"Santiago de Compostela Airport","Santiago","Spain","SCQ","LEST",42.89630126953125,-8.415140151977539,1213,1,"E","Europe/Madrid","airport","OurAirports"
1244,"Pirineus - la Seu d'Urgel Airport","Seo De Urgel","Spain","LEU","LESU",42.3386,1.40917,2625,1,"E","Europe/Madrid","airport","OurAirports"
1245,"Torrejón Airport","Madrid","Spain","TOJ","LETO",40.496700286865234,-3.4458699226379395,2026,1,"E","Europe/Madrid","airport","OurAirports"
1246,"Valencia Airport","Valencia","Spain","VLC","LEVC",39.48929977416992,-0.4816249907016754,240,1,"E","Europe/Madrid","airport","OurAirports"
1247,"Valladolid Airport","Valladolid","Spain","VLL","LEVD",41.7061004639,-4.85194015503,2776,1,"E","Europe/Madrid","airport","OurAirports"
1249,"Vitoria/Foronda Airport","Vitoria","Spain","VIT","LEVT",42.8828010559082,-2.7244699001312256,1682,1,"E","Europe/Madrid","airport","OurAirports"
1250,"Vigo Airport","Vigo","Spain","VGO","LEVX",42.2318000793457,-8.62677001953125,856,1,"E","Europe/Madrid","airport","OurAirports"
1251,"Santander Airport","Santander","Spain","SDR","LEXJ",43.427101135253906,-3.82000994682312,16,1,"E","Europe/Madrid","airport","OurAirports"
1252,"Zaragoza Air Base","Zaragoza","Spain","ZAZ","LEZG",41.66619873046875,-1.0415500402450562,863,1,"E","Europe/Madrid","airport","OurAirports"
1253,"Sevilla Airport","Sevilla","Spain","SVQ","LEZL",37.417999267578125,-5.8931097984313965,112,1,"E","Europe/Madrid","airport","OurAirports"
1254,"Calais-Dunkerque Airport","Calais","France","CQF","LFAC",50.962100982666016,1.954759955406189,12,1,"E","Europe/Paris","airport","OurAirports"
1255,"Péronne-Saint-Quentin Airport","Peronne","France",\N,"LFAG",49.8685,3.02958,295,1,"E","Europe/Paris","airport","OurAirports"
1256,"Nangis-Les Loges Airport","Nangis","France",\N,"LFAI",48.59619903564453,3.0067899227142334,428,1,"E","Europe/Paris","airport","OurAirports"
1257,"Bagnoles-de-l'Orne-Couterne Airport","Bagnole-de-l'orne","France",\N,"LFAO",48.545799255371094,-0.38744398951530457,718,1,"E","Europe/Paris","airport","OurAirports"
1258,"Albert-Bray Airport","Albert","France",\N,"LFAQ",49.9715003967,2.69765996933,364,1,"E","Europe/Paris","airport","OurAirports"
1259,"Le Touquet-Côte d'Opale Airport","Le Tourquet","France","LTQ","LFAT",50.517398834228516,1.6205899715423584,36,1,"E","Europe/Paris","airport","OurAirports"
1260,"Valenciennes-Denain Airport","Valenciennes","France",\N,"LFAV",50.325801849365234,3.4612600803375244,177,1,"E","Europe/Paris","airport","OurAirports"
1261,"Amiens-Glisy Airport","Amiens","France",\N,"LFAY",49.87300109863281,2.3870699405670166,208,1,"E","Europe/Paris","airport","OurAirports"
1262,"Agen-La Garenne Airport","Agen","France","AGF","LFBA",44.17470169067383,0.5905560255050659,204,1,"E","Europe/Paris","airport","OurAirports"
1263,"Cazaux (BA 120) Air Base","Cazaux","France",\N,"LFBC",44.53329849243164,-1.125,84,1,"E","Europe/Paris","airport","OurAirports"
1264,"Bordeaux-Mérignac Airport","Bordeaux","France","BOD","LFBD",44.828300476100004,-0.715556025505,162,1,"E","Europe/Paris","airport","OurAirports"
1265,"Bergerac-Roumanière Airport","Bergerac","France","EGC","LFBE",44.82529830932617,0.5186110138893127,171,1,"E","Europe/Paris","airport","OurAirports"
1266,"Toulouse-Francazal (BA 101) Air Base","Toulouse","France",\N,"LFBF",43.54560089111328,1.3674999475479126,535,1,"E","Europe/Paris","airport","OurAirports"
1267,"Cognac-Châteaubernard (BA 709) Air Base","Cognac","France","CNG","LFBG",45.65829849243164,-0.3174999952316284,102,1,"E","Europe/Paris","airport","OurAirports"
1268,"Poitiers-Biard Airport","Poitiers","France","PIS","LFBI",46.58769989013672,0.30666598677635193,423,1,"E","Europe/Paris","airport","OurAirports"
1269,"Montluçon-Guéret Airport","Montlucon-gueret","France","MCU","LFBK",46.222599029541016,2.363960027694702,1497,1,"E","Europe/Paris","airport","OurAirports"
1270,"Limoges Airport","Limoges","France","LIG","LFBL",45.86280059814453,1.1794400215148926,1300,1,"E","Europe/Paris","airport","OurAirports"
1271,"Mont-de-Marsan (BA 118) Air Base","Mont-de-marsan","France",\N,"LFBM",43.911701,-0.5075,203,1,"E","Europe/Paris","airport","OurAirports"
1272,"Niort-Souché Airport","Niort","France","NIT","LFBN",46.313477,-0.394529,203,1,"E","Europe/Paris","airport","OurAirports"
1273,"Toulouse-Blagnac Airport","Toulouse","France","TLS","LFBO",43.629101,1.36382,499,1,"E","Europe/Paris","airport","OurAirports"
1274,"Pau Pyrénées Airport","Pau","France","PUF","LFBP",43.380001068115234,-0.41861099004745483,616,1,"E","Europe/Paris","airport","OurAirports"
1275,"Muret-Lherm Airport","La Rochelle","France",\N,"LFBR",43.44889831542969,1.2633299827575684,622,1,"E","Europe/Paris","airport","OurAirports"
1276,"Tarbes-Lourdes-Pyrénées Airport","Tarbes","France","LDE","LFBT",43.1786994934082,-0.006438999902456999,1260,1,"E","Europe/Paris","airport","OurAirports"
1277,"Angoulême-Brie-Champniers Airport","Angouleme","France","ANG","LFBU",45.72919845581055,0.22145600616931915,436,1,"E","Europe/Paris","airport","OurAirports"
1278,"Toul Rosières Air Base","Brive","France","BVE","LFSL",48.780001,5.980003,936,1,"E","Europe/Paris","airport","OurAirports"
1279,"Périgueux-Bassillac Airport","Perigueux","France","PGX","LFBX",45.19810104370117,0.815555989742279,328,1,"E","Europe/Paris","airport","OurAirports"
1280,"Biarritz-Anglet-Bayonne Airport","Biarritz-bayonne","France","BIQ","LFBZ",43.4683333,-1.5311111,245,1,"E","Europe/Paris","airport","OurAirports"
1281,"Cahors-Lalbenque Airport","Cahors","France",\N,"LFCC",44.35139846801758,1.4752800464630127,912,1,"E","Europe/Paris","airport","OurAirports"
1282,"Saint-Girons-Antichan Airport","St.-girons","France",\N,"LFCG",43.0078010559082,1.1031500101089478,1368,1,"E","Europe/Paris","airport","OurAirports"
1283,"Arcachon-La Teste-de-Buch Airport","Arcachon","France","XAC","LFCH",44.596401,-1.11083,49,1,"E","Europe/Paris","airport","OurAirports"
1284,"Albi-Le Séquestre Airport","Albi","France","LBI","LFCI",43.91389846801758,2.1130599975585938,564,1,"E","Europe/Paris","airport","OurAirports"
1285,"Castres-Mazamet Airport","Castres","France","DCM","LFCK",43.55630111694336,2.289180040359497,788,1,"E","Europe/Paris","airport","OurAirports"
1286,"Toulouse-Lasbordes Airport","Toulouse","France",\N,"LFCL",43.58610153198242,1.499169945716858,459,1,"E","Europe/Paris","airport","OurAirports"
1287,"Millau-Larzac Airport","Millau","France",\N,"LFCM",43.98929977416992,3.183000087738037,2606,1,"E","Europe/Paris","airport","OurAirports"
1288,"Graulhet-Montdragon Airport","Graulhet","France",\N,"LFCQ",43.77109909057617,2.0108299255371094,581,1,"E","Europe/Paris","airport","OurAirports"
1289,"Rodez-Marcillac Airport","Rodez","France","RDZ","LFCR",44.407901763916016,2.4826700687408447,1910,1,"E","Europe/Paris","airport","OurAirports"
1290,"Ussel-Thalamy Airport","Ussel","France",\N,"LFCU",45.534698486328125,2.4238901138305664,2428,1,"E","Europe/Paris","airport","OurAirports"
1291,"Villeneuve-sur-Lot Airport","Villeneuve-sur-lot","France",\N,"LFCW",44.39690017700195,0.7588890194892883,190,1,"E","Europe/Paris","airport","OurAirports"
1292,"Royan-Médis Airport","Royan","France","RYN","LFCY",45.62810134887695,-0.9725000262260437,72,1,"E","Europe/Paris","airport","OurAirports"
1293,"Mimizan Airport","Mimizan","France",\N,"LFCZ",44.145928,-1.16432,164,1,"E","Europe/Paris","airport","OurAirports"
1294,"Aire-sur-l'Adour Airport","Aire-sur-l'adour","France",\N,"LFDA",43.70940017700195,-0.245278000831604,259,1,"E","Europe/Paris","airport","OurAirports"
1295,"Montauban Airport","Montauban","France",\N,"LFDB",44.025699615478516,1.3780399560928345,351,1,"E","Europe/Paris","airport","OurAirports"
1296,"Auch-Lamothe Airport","Auch","France",\N,"LFDH",43.687801361083984,0.6016669869422913,411,1,"E","Europe/Paris","airport","OurAirports"
1297,"Libourne-Artigues-de-Lussac Airport","Libourne","France",\N,"LFDI",44.982498,-0.134722,157,1,"E","Europe/Paris","airport","OurAirports"
1298,"Pamiers-Les Pujols Airport","Pamiers","France",\N,"LFDJ",43.090599060058594,1.69582998752594,1115,1,"E","Europe/Paris","airport","OurAirports"
1299,"Marmande-Virazeil Airport","Marmande","France",\N,"LFDM",44.4989013671875,0.20051400363445282,105,1,"E","Europe/Paris","airport","OurAirports"
1300,"Rochefort-Saint-Agnant (BA 721) Airport","Rochefort","France","RCO","LFDN",45.88779830932617,-0.9830560088157654,60,1,"E","Europe/Paris","airport","OurAirports"
1301,"Pontivy Airport","Pontivy","France",\N,"LFED",48.05849838256836,-2.92182993888855,407,1,"E","Europe/Paris","airport","OurAirports"
1302,"Aubigny-sur-Nère Airport","Aubigny-sur-nere","France",\N,"LFEH",47.480556,2.394167,630,1,"E","Europe/Paris","airport","OurAirports"
1303,"Guiscriff Scaer Airport","Guiscriff-scaer","France",\N,"LFES",48.0525016784668,-3.664720058441162,574,1,"E","Europe/Paris","airport","OurAirports"
1305,"Ancenis Airport","Ancenis","France",\N,"LFFI",47.40810012817383,-1.1775000095367432,111,1,"E","Europe/Paris","airport","OurAirports"
1306,"Brienne-le-Château Airport","Brienne-le Chateau","France",\N,"LFFN",48.4297981262207,4.48222017288208,381,1,"E","Europe/Paris","airport","OurAirports"
1307,"Colmar-Houssen Airport","Colmar","France","CMR","LFGA",48.109901428222656,7.359010219573975,628,1,"E","Europe/Paris","airport","OurAirports"
1308,"Beaune-Challanges Airport","Beaune","France",\N,"LFGF",47.005901,4.89342,656,1,"E","Europe/Paris","airport","OurAirports"
1309,"Dole-Tavaux Airport","Dole","France","DLE","LFGJ",47.042686,5.435061,645,1,"E","Europe/Paris","airport","OurAirports"
1310,"Joigny Airport","Joigny","France",\N,"LFGK",47.9921989440918,3.3922200202941895,732,1,"E","Europe/Paris","airport","OurAirports"
1311,"Verdun-Le Rozelier Airfield","Verdun","France",\N,"LFGW",49.122398,5.46905,1230,1,"E","Europe/Paris","airport","OurAirports"
1312,"Aubenas-Ardèche Méridional Airport","Aubenas-vals-lanas","France","OBS","LFHO",44.5442008972,4.37218999863,923,1,"E","Europe/Paris","airport","OurAirports"
1313,"Le Puy-Loudes Airport","Le Puy","France","LPY","LFHP",45.0806999206543,3.762890100479126,2731,1,"E","Europe/Paris","airport","OurAirports"
1314,"Saint-Flour-Coltines Airport","St.-flour","France",\N,"LFHQ",45.07640075683594,2.99360990524292,3218,1,"E","Europe/Paris","airport","OurAirports"
1315,"Bourg-Ceyzériat Airport","Bourg","France","XBK","LFHS",46.20090103149414,5.292029857635498,857,1,"E","Europe/Paris","airport","OurAirports"
1316,"Villefranche-Tarare Airport","Vilefrance","France","XVF","LFHV",45.919983,4.634931,1076,1,"E","Europe/Paris","airport","OurAirports"
1317,"Moulins-Montbeugny Airport","Moulins","France","XMU","LFHY",46.53459930419922,3.423719882965088,915,1,"E","Europe/Paris","airport","OurAirports"
1318,"Saint-Affrique-Belmont Airport","St.-afrique-belmont","France",\N,"LFIF",43.823299407958984,2.7452800273895264,1686,1,"E","Europe/Paris","airport","OurAirports"
1319,"Cassagnes-Bégonhès Airport","Cassagnes-beghones","France",\N,"LFIG",44.177799224853516,2.515000104904175,2024,1,"E","Europe/Paris","airport","OurAirports"
1320,"Metz-Nancy-Lorraine Airport","Metz","France","ETZ","LFJL",48.9821014404,6.25131988525,870,1,"E","Europe/Paris","airport","OurAirports"
1321,"Bastia-Poretta Airport","Bastia","France","BIA","LFKB",42.55270004272461,9.48373031616211,26,1,"E","Europe/Paris","airport","OurAirports"
1322,"Calvi-Sainte-Catherine Airport","Calvi","France","CLY","LFKC",42.5244444,8.7930556,209,1,"E","Europe/Paris","airport","OurAirports"
1323,"Figari Sud-Corse Airport","Figari","France","FSC","LFKF",41.5005989074707,9.097780227661133,87,1,"E","Europe/Paris","airport","OurAirports"
1324,"Ajaccio-Napoléon Bonaparte Airport","Ajaccio","France","AJA","LFKJ",41.92359924316406,8.8029203414917,18,1,"E","Europe/Paris","airport","OurAirports"
1325,"Propriano Airport","Propriano","France",\N,"LFKO",41.66059875488281,8.889749526977539,13,1,"E","Europe/Paris","airport","OurAirports"
1326,"Solenzara (BA 126) Air Base","Solenzara","France","SOZ","LFKS",41.924400329589844,9.406000137329102,28,1,"E","Europe/Paris","airport","OurAirports"
1327,"Corte Airport","Corte","France",\N,"LFKT",42.29359817504883,9.193059921264648,1132,1,"E","Europe/Paris","airport","OurAirports"
1328,"Auxerre-Branches Airport","Auxerre","France","AUF","LFLA",47.85020065307617,3.497109889984131,523,1,"E","Europe/Paris","airport","OurAirports"
1329,"Chambéry-Savoie Airport","Chambery","France","CMF","LFLB",45.638099670410156,5.880229949951172,779,1,"E","Europe/Paris","airport","OurAirports"
1330,"Clermont-Ferrand Auvergne Airport","Clermont-Ferrand","France","CFE","LFLC",45.7867012024,3.1691699028,1090,1,"E","Europe/Paris","airport","OurAirports"
1331,"Bourges Airport","Bourges","France","BOU","LFLD",47.058101654052734,2.3702800273895264,529,1,"E","Europe/Paris","airport","OurAirports"
1332,"Chambéry-Challes-les-Eaux Airport","Chambery","France",\N,"LFLE",45.5611000061,5.975759983060001,973,1,"E","Europe/Paris","airport","OurAirports"
1333,"Chalon-Champforgeuil Airport","Chalon","France","XCD","LFLH",46.82609939575195,4.817629814147949,623,1,"E","Europe/Paris","airport","OurAirports"
1334,"Annemasse Airport","Annemasse","France","QNJ","LFLI",46.1920013428,6.268390178680001,1620,1,"E","Europe/Paris","airport","OurAirports"
1335,"Lyon Saint-Exupéry Airport","Lyon","France","LYS","LFLL",45.7255556,5.0811111,821,1,"E","Europe/Paris","airport","OurAirports"
1336,"Mâcon-Charnay Airport","Macon","France","QNX","LFLM",46.295101,4.79577,728,1,"E","Europe/Paris","airport","OurAirports"
1337,"Saint-Yan Airport","St.-yan","France",\N,"LFLN",46.412498474121094,4.0132598876953125,796,1,"E","Europe/Paris","airport","OurAirports"
1338,"Roanne-Renaison Airport","Roanne","France","RNE","LFLO",46.05830001831055,4.001389980316162,1106,1,"E","Europe/Paris","airport","OurAirports"
1339,"Annecy-Haute-Savoie-Mont Blanc Airport","Annecy","France","NCY","LFLP",45.9308333,6.1063889,1521,1,"E","Europe/Paris","airport","OurAirports"
1340,"Grenoble-Isère Airport","Grenoble","France","GNB","LFLS",45.36289978027344,5.329370021820068,1302,1,"E","Europe/Paris","airport","OurAirports"
1341,"Montluçon-Domérat Airport","Montlucon","France",\N,"LFLT",46.352501,2.57049,771,1,"E","Europe/Paris","airport","OurAirports"
1342,"Valence-Chabeuil Airport","Valence","France","VAF","LFLU",44.9216,4.9699,525,1,"E","Europe/Paris","airport","OurAirports"
1343,"Vichy-Charmeil Airport","Vichy","France","VHY","LFLV",46.169700622558594,3.4037399291992188,817,1,"E","Europe/Paris","airport","OurAirports"
1344,"Aurillac Airport","Aurillac","France","AUR","LFLW",44.89139938354492,2.4219400882720947,2096,1,"E","Europe/Paris","airport","OurAirports"
1345,"Châteauroux-Déols ""Marcel Dassault"" Airport","Chateauroux","France","CHR","LFLX",46.86027778,1.7211111,529,1,"E","Europe/Paris","airport","OurAirports"
1346,"Lyon-Bron Airport","Lyon","France","LYN","LFLY",45.72719955444336,4.944270133972168,659,1,"E","Europe/Paris","airport","OurAirports"
1347,"Aix-en-Provence (BA 114) Airport","Aix-les-milles","France","QXB","LFMA",43.5056,5.36778,367,1,"E","Europe/Paris","airport","OurAirports"
1348,"Le Luc-Le Cannet Airport","Le Luc","France",\N,"LFMC",43.384700775146484,6.387139797210693,265,1,"E","Europe/Paris","airport","OurAirports"
1349,"Cannes-Mandelieu Airport","Cannes","France","CEQ","LFMD",43.54199981689453,6.953479766845703,13,1,"E","Europe/Paris","airport","OurAirports"
1350,"Saint-Étienne-Bouthéon Airport","St-Etienne","France","EBU","LFMH",45.54059982299805,4.296390056610107,1325,1,"E","Europe/Paris","airport","OurAirports"
1351,"Istres Le Tubé/Istres Air Base (BA 125) Airport","Istres","France",\N,"LFMI",43.522701,4.92384,82,1,"E","Europe/Paris","airport","OurAirports"
1352,"Carcassonne Airport","Carcassonne","France","CCF","LFMK",43.215999603271484,2.3063199520111084,433,1,"E","Europe/Paris","airport","OurAirports"
1353,"Marseille Provence Airport","Marseille","France","MRS","LFML",43.439271922,5.22142410278,74,1,"E","Europe/Paris","airport","OurAirports"
1354,"Nice-Côte d'Azur Airport","Nice","France","NCE","LFMN",43.6584014893,7.215869903560001,12,1,"E","Europe/Paris","airport","OurAirports"
1355,"Orange-Caritat (BA 115) Air Base","Orange","France",\N,"LFMO",44.140499114990234,4.866720199584961,197,1,"E","Europe/Paris","airport","OurAirports"
1356,"Perpignan-Rivesaltes (Llabanère) Airport","Perpignan","France","PGF","LFMP",42.74039840698242,2.8706700801849365,144,1,"E","Europe/Paris","airport","OurAirports"
1357,"Le Castellet Airport","Le Castellet","France","CTT","LFMQ",43.252498626708984,5.785190105438232,1391,1,"E","Europe/Paris","airport","OurAirports"
1358,"Alès-Deaux Airport","Ales","France",\N,"LFMS",44.069698,4.14212,668,1,"E","Europe/Paris","airport","OurAirports"
1359,"Montpellier-Méditerranée Airport","Montpellier","France","MPL","LFMT",43.57619857788086,3.96301007270813,17,1,"E","Europe/Paris","airport","OurAirports"
1360,"Béziers-Vias Airport","Beziers","France","BZR","LFMU",43.32350158691406,3.3538999557495117,56,1,"E","Europe/Paris","airport","OurAirports"
1361,"Avignon-Caumont Airport","Avignon","France","AVN","LFMV",43.90729904174805,4.901830196380615,124,1,"E","Europe/Paris","airport","OurAirports"
1362,"Salon-de-Provence (BA 701) Air Base","Salon","France",\N,"LFMY",43.60639953613281,5.109250068664551,195,1,"E","Europe/Paris","airport","OurAirports"
1363,"Lézignan-Corbières Airport","Lezignan-corbieres","France",\N,"LFMZ",43.17580032348633,2.7341699600219727,207,1,"E","Europe/Paris","airport","OurAirports"
1364,"Mende-Brenoux Airport","Mende","France","MEN","LFNB",44.50210189819336,3.532819986343384,3362,1,"E","Europe/Paris","airport","OurAirports"
1365,"Carpentras Airport","Carpentras","France",\N,"LFNH",44.02980041503906,5.078060150146484,394,1,"E","Europe/Paris","airport","OurAirports"
1366,"Avord (BA 702) Air Base","Avord","France",\N,"LFOA",47.053299,2.6325,580,1,"E","Europe/Paris","airport","OurAirports"
1367,"Paris Beauvais Tillé Airport","Beauvais","France","BVA","LFOB",49.45439910888672,2.1127800941467285,359,1,"E","Europe/Paris","airport","OurAirports"
1368,"Châteaudun (BA 279) Air Base","Chateaudun","France",\N,"LFOC",48.058102,1.37662,433,1,"E","Europe/Paris","airport","OurAirports"
1369,"Saumur-Saint-Florent Airport","Saumur","France",\N,"LFOD",47.256802,-0.115142,269,1,"E","Europe/Paris","airport","OurAirports"
1370,"Évreux-Fauville (BA 105) Air Base","Evreux","France",\N,"LFOE",49.02870178222656,1.2198599576950073,464,1,"E","Europe/Paris","airport","OurAirports"
1371,"Le Havre Octeville Airport","Le Havre","France","LEH","LFOH",49.53390121459961,0.08805599808692932,313,1,"E","Europe/Paris","airport","OurAirports"
1372,"Abbeville","Abbeville","France",\N,"LFOI",50.143501,1.831891,220,1,"E","Europe/Paris","airport","OurAirports"
1373,"Orléans-Bricy (BA 123) Air Base","Orleans","France","ORE","LFOJ",47.9878005981,1.7605600357100002,412,1,"E","Europe/Paris","airport","OurAirports"
1374,"Châlons-Vatry Air Base","Chalons","France","XCR","LFOK",48.776100158691406,4.184490203857422,587,1,"E","Europe/Paris","airport","OurAirports"
1375,"Rouen Airport","Rouen","France","URO","LFOP",49.38420104980469,1.1748000383377075,512,1,"E","Europe/Paris","airport","OurAirports"
1376,"Tours-Val-de-Loire Airport","Tours","France","TUF","LFOT",47.4322013855,0.727605998516,357,1,"E","Europe/Paris","airport","OurAirports"
1377,"Cholet Le Pontreau Airport","Cholet","France","CET","LFOU",47.08209991455078,-0.8770639896392822,443,1,"E","Europe/Paris","airport","OurAirports"
1378,"Laval-Entrammes Airport","Laval","France","LVA","LFOV",48.03139877319336,-0.7429860234260559,330,1,"E","Europe/Paris","airport","OurAirports"
1379,"Orléans-Saint-Denis-de-l'Hôtel Airport","Orleans","France",\N,"LFOZ",47.8969,2.16333,396,1,"E","Europe/Paris","airport","OurAirports"
1380,"Paris-Le Bourget Airport","Paris","France","LBG","LFPB",48.969398498535156,2.441390037536621,218,1,"E","Europe/Paris","airport","OurAirports"
1381,"Creil Air Base","Creil","France","CSF","LFPC",49.253501892089844,2.5191400051116943,291,1,"E","Europe/Paris","airport","OurAirports"
1382,"Charles de Gaulle International Airport","Paris","France","CDG","LFPG",49.0127983093,2.54999995232,392,1,"E","Europe/Paris","airport","OurAirports"
1383,"Coulommiers-Voisins Airport","Coulommiers","France",\N,"LFPK",48.83769989013672,3.016119956970215,470,1,"E","Europe/Paris","airport","OurAirports"
1384,"Melun-Villaroche Air Base","Melun","France",\N,"LFPM",48.604698181152344,2.6711199283599854,302,1,"E","Europe/Paris","airport","OurAirports"
1385,"Toussus-le-Noble Airport","Toussous-le-noble","France","TNF","LFPN",48.75189971923828,2.1061899662017822,538,1,"E","Europe/Paris","airport","OurAirports"
1386,"Paris-Orly Airport","Paris","France","ORY","LFPO",48.7233333,2.3794444,291,1,"E","Europe/Paris","airport","OurAirports"
1387,"Pontoise - Cormeilles-en-Vexin Airport","Pontoise","France","POX","LFPT",49.0966667,2.0408333,325,1,"E","Europe/Paris","airport","OurAirports"
1388,"Villacoublay-Vélizy (BA 107) Air Base","Villacoublay","France",\N,"LFPV",48.7741667,2.1916667,584,1,"E","Europe/Paris","airport","OurAirports"
1389,"Reims-Prunay Airport","Reims","France",\N,"LFQA",49.20869827270508,4.156579971313477,313,1,"E","Europe/Paris","airport","OurAirports"
1390,"Troyes-Barberey Airport","Troyes","France","QYR","LFQB",48.32210159301758,4.01669979095459,388,1,"E","Europe/Paris","airport","OurAirports"
1391,"Lunéville-Croismare Airport","Luneville","France",\N,"LFQC",48.593299865722656,6.543459892272949,790,1,"E","Europe/Paris","airport","OurAirports"
1392,"Étain-Rouvres Air Base","Etain","France",\N,"LFQE",49.226898193359375,5.672220230102539,770,1,"E","Europe/Paris","airport","OurAirports"
1393,"Autun-Bellevue Airport","Autun","France",\N,"LFQF",46.96730041503906,4.260570049285889,997,1,"E","Europe/Paris","airport","OurAirports"
1394,"Nevers-Fourchambault Airport","Nevers","France","NVS","LFQG",47.002601623535156,3.1133298873901367,602,1,"E","Europe/Paris","airport","OurAirports"
1395,"Cambrai-Épinoy (BA 103) Air Base","Cambrai","France",\N,"LFQI",50.221802,3.15424,257,1,"E","Europe/Paris","airport","OurAirports"
1396,"Maubeuge-Élesmes Airport","Maubeuge","France",\N,"LFQJ",50.31050109863281,4.033120155334473,452,1,"E","Europe/Paris","airport","OurAirports"
1397,"Besançon-La Vèze Airport","Besancon-la-veze","France",\N,"LFQM",47.2066,6.083681,1271,1,"E","Europe/Paris","airport","OurAirports"
1398,"Phalsbourg-Bourscheid Air Base","Phalsbourg","France",\N,"LFQP",48.7680556,7.205,1017,1,"E","Europe/Paris","airport","OurAirports"
1399,"Lille-Lesquin Airport","Lille","France","LIL","LFQQ",50.563332,3.086886,157,1,"E","Europe/Paris","airport","OurAirports"
1400,"Merville-Calonne Airport","Merville","France",\N,"LFQT",50.61840057373047,2.642240047454834,61,1,"E","Europe/Paris","airport","OurAirports"
1401,"Charleville-Mézières Airport","Charleville","France",\N,"LFQV",49.78390121459961,4.647079944610596,492,1,"E","Europe/Paris","airport","OurAirports"
